Document,Primary title,Secondary title,Classification,Author,Compiler,Translator,Publisher,Variety,ISO,Year,Country,State,Region,Community,Notes,Number,URL,Language
Juan_6_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,6.0,,MX
Juan_6_mjc.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,6.0,,MX
Juan_6_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,6.0,,MX
Juan_6_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,6.0,,MX
Juan_6_mio.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago de Pinotepa Nacional,,,6.0,,MX
Juan_6_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,6.0,,MX
Juan_6_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,6.0,,MX
Juan_6_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,6.0,,ES
Juan_6_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,6.0,,ES
Juan_6_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,6.0,,ES
Juan_7_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,7.0,,MX
Juan_7_mza.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santa María Zacatepec,mza,2015,México,Oaxaca,Santa María Zacatepec,,,7.0,,MX
Juan_7_mxv.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochopa,mxv,2017,México,Guerrero,Metlatónoc,,,7.0,,MX
Juan_7_mpm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,7.0,,MX
Juan_7_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,7.0,,MX
Juan_7_mjc.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,7.0,,MX
Juan_7_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de las Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,7.0,,MX
Juan_7_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,7.0,,MX
Juan_7_mio.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago Pinotepa Nacional,,,7.0,,MX
Juan_7_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,7.0,,MX
Juan_7_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,7.0,,MX
Juan_7_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,7.0,,ES
Juan_7_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,7.0,,ES
Juan_7_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,7.0,,ES
Juan_8_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,8.0,,MX
Juan_8_mza.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santa María Zacatepec,mza,2015,México,Oaxaca,Santa María Zacatepec,,,8.0,,MX
Juan_8_mxv.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochoapa,mxv,2017,México,Guerrero,Metlatónoc,,,8.0,,MX
Juan_8_mpm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,8.0,,MX
Juan_8_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,8.0,,MX
Juan_8_mjc.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,8.0,,MX
Juan_8_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,8.0,,MX
Juan_8_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,8.0,,MX
Juan_8_mio.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago de Pinotepa Nacional,,,8.0,,MX
Juan_8_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,8.0,,MX
Juan_8_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,8.0,,MX
Juan_8_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,8.0,,ES
Juan_8_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,8.0,,ES
Juan_8_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,8.0,,ES
Juan_9_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,9.0,,MX
Juan_9_mza.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santa María Zacatepec,mza,2015,México,Oaxaca,Santa María Zacatepec,,,9.0,,MX
Juan_9_mxv.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochoapa,mxv,2017,México,Guerrero,Metlatónoc,,,9.0,,MX
Juan_9_mpm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,9.0,,MX
Juan_9_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,9.0,,MX
Juan_9_mjc.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,9.0,,MX
Juan_9_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,9.0,,MX
Juan_9_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,9.0,,MX
Juan_9_mio.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago de Pinotepa Nacional,,,9.0,,MX
Juan_9_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,9.0,,MX
Juan_9_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,9.0,,MX
Juan_9_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,9.0,,ES
Juan_9_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,20015,,,,,,9.0,,ES
Juan_9_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,9.0,,ES
Lucas_9_xtm.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñas,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,9.0,,MX
Lucas_9_mza.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de Santa María Zacatepec,mza,2015,México,Oaxaca,Santa María Zacatepec,,,9.0,,MX
Lucas_9_mxv.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochoapa,mxv,2017,México,Guerrero,Metlatónoc,,,9.0,,MX
Lucas_9_mpm.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,9.0,,MX
Lucas_9_mks.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,9.0,,MX
Lucas_9_mjc.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,9.0,,MX
Lucas_9_miy.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,9.0,,MX
Lucas_9_mit.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,9.0,,MX
Lucas_9_mio.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago Pinotepa Nacional,,,9.0,,MX
Lucas_9_mih.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,9.0,,MX
Lucas_9_mie.txt,Nuevo Testamento,Lucas,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,9.0,,MX
Lucas_9_IJSUD.txt,Nuevo Testamento,Lucas,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,9.0,,ES
Lucas_9_esp_rva.txt,Nuevo Testamento,Lucas,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,9.0,,ES
Lucas_9_esp_a.txt,Nuevo Testamento,Lucas,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,9.0,,ES
Juan_10_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,10.0,,MX
Juan_10_mxv.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochoapa,mxv,2017,México,Guerrero,Metlatónoc,,,10.0,,MX
Juan_10_mpm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,10.0,,MX
Juan_10_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,10.0,,MX
Juan_10_mjc.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,10.0,,MX
Juan_10_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,10.0,,MX
Juan_10_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,10.0,,MX
Juan_10_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,10.0,,MX
Juan_10_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,10.0,,MX
Juan_10_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,10.0,,ES
Juan_10_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,10.0,,ES
Juan_10_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,10.0,,ES
Juan_11_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,11.0,,MX
Juan_11_mza.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santa María Zacatepec,mza,2015,México,Oaxaca,Santa María Zacatepec,,,11.0,,MX
Juan_11_mxv.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochoapa,mxv,2017,México,Guerrero,Metlatónoc,,,11.0,,MX
Juan_11_mpm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,11.0,,MX
Juan_11_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,11.0,,MX
Juan_11_mjc.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,11.0,,MX
Juan_11_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,11.0,,MX
Juan_11_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,11.0,,MX
Juan_11_mio.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago Pinotepa Nacional,,,11.0,,MX
Juan_11_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,11.0,,MX
Juan_11_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,11.0,,MX
Juan_11_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,11.0,,ES
Juan_11_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,11.0,,ES
Juan_11_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,11.0,,ES
Juan_12_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,12.0,,MX
Juan_12_mza.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santa María Zacatepec,mza,2015,México,Oaxaca,Santa María Zacatepec,,,12.0,,MX
Juan_12_mxv.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochoapa,mxv,2017,México,Guerrero,Metlatónoc,,,12.0,,MX
Juan_12_mpm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,12.0,,MX
Juan_12_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,12.0,,MX
Juan_12_mjc.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,12.0,,MX
Juan_12_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,12.0,,MX
Juan_12_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,12.0,,MX
Juan_12_mio.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago Pinotepa Nacional,,,12.0,,MX
Juan_12_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,12.0,,MX
Juan_12_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,12.0,,MX
Juan_12_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,12.0,,ES
Juan_12_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,12.0,,ES
Juan_12_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,12.0,,ES
Juan_13_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,13.0,,ES
Juan_13_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,13.0,,MX
Juan_13_mza.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santa MAría Zacatepec,mza,2015,México,Oaxaca,Santa María Zacatepec,,,13.0,,MX
Juan_13_mxv.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochoapa,mxv,2017,México,Guerrero,Metlatónoc,,,13.0,,MX
Juan_13_mpm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,13.0,,MX
Juan_13_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,13.0,,MX
Juan_13_mjc.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,13.0,,MX
Juan_13_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,13.0,,MX
Juan_13_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,13.0,,MX
Juan_13_mio.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago Pinotepa Nacional,,,13.0,,MX
Juan_13_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,13.0,,MX
Juan_13_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tompás Ocotepec,,,13.0,,MX
Juan_13_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,13.0,,ES
Juan_13_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,13.0,,ES
Juan_14_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,14.0,,MX
Juan_14_mza.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santa María Zacatepec,mza,2015,México,Oaxaca,Santa María Zacatepec,,,14.0,,MX
Juan_14_mxv.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochoapa,mxv,2017,México,Guerrero,Metlatónoc,,,14.0,,MX
Juan_14_mpm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,14.0,,MX
Juan_14_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,14.0,,MX
Juan_14_mjc.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de San Juan Colorado,mjc,1994,México,Oaxaca,San Juan Colorado,,,14.0,,MX
Juan_14_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,14.0,,MX
Juan_14_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,14.0,,MX
Juan_14_mio.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago Pinotepa Nacional,,,14.0,,MX
Juan_14_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,14.0,,MX
Juan_14_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,14.0,,MX
Juan_14_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,14.0,,ES
Juan_14_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,14.0,,ES
Juan_14_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,14.0,,ES
Juan_15_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,15.0,,MX
Juan_15_mza.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santa María Zacatepec,mza,2015,México,Oaxaca,Santa María Zacatepec,,,15.0,,MX
Juan_15_mxv.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Metlatónoc y Cochoapa,mxv,2017,México,Guerrero,Metlatónoc,,,15.0,,MX
Juan_15_mpm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Yosondúa,mpm,1988,México,Oaxaca,Santiago Yosondúa,,,15.0,,MX
Juan_15_mks.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Silacayoapan,mks,2009,México,Oaxaca,,,,15.0,,MX
Juan_15_miy.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Ayutla de los Libres,miy,2016,México,Guerrero,Ayutla de los Libres,,,15.0,,MX
Juan_15_mit.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco del sur de Puebla,mit,1978,México,Puebla,,,,15.0,,MX
Juan_15_mio.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Pinotepa Nacional,mio,1980,México,Oaxaca,Santiago Pinotepa Nacional,,,15.0,,MX
Juan_15_mih.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Chayuco,mih,1979,México,Oaxaca,San Agustín Chayuco,,,15.0,,MX
Juan_15_mie.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Santo Tomás Ocotepec,mie,1977,México,Oaxaca,Santo Tomás Ocotepec,,,15.0,,MX
Juan_15_IJSUD.txt,Nuevo Testamento,Juan,Religious,,,,La Iglesia de Jesucristo de los Santos de los Últimos Días,,spa,2013,,,,,,15.0,,ES
Juan_15_esp_rva.txt,Nuevo Testamento,Juan,Religious,,,,Editorial Mundo Hispano,Reina Valera Actualizada,spa,2015,,,,,,15.0,,ES
Juan_15_esp_a.txt,Nuevo Testamento,Juan,Religious,,,,The Lockman Foundation,Biblia de las Américas,spa,"1986, 1995, 1997",,,,,,15.0,,ES
Juan_16_xtm.txt,Nuevo Testamento,Juan,Religious,,,,Wycliffe Bible Translators,Mixteco de Magdalena Peñasco,xtm,2013,México,Oaxaca,Magdalena Peñasco,,,16.0,,MX
